studnr_a;result;cohort;cohort_blok;cohort_jaar;vooropl_type;profiel;vooropl_profiel;w1_prac;w2_prac;w3_prac;w4_prac;w5_prac;w6_prac;w1_quiz;w2_quiz;w3_quiz;w4_quiz;w5_quiz;w6_quiz;w7_oefen_toets;Category_total;CorrectUnassigned;IncorrectUnassigned;W1_MMLAttemps;W1_MMLMastery;W2_MMLAttemps;W2_MMLMastery;W3_MMLAttemps;W3_MMLMastery;W4_MMLAttemps;W4_MMLMastery;W5_MMLAttemps;W5_MMLMastery;W6_MMLAttemps;W6_MMLMastery;W8_MMLAttemps;W8_MMLMastery;Course;complete;Hoursviewed
712189;8,5;14151;14151;2014;1;5;15;1;1;1;1;1;1;10;10;7,5;8,5;0;9,74;0;0;219;0;36;94,44444444;81;100;90;100;61;100;51;100;111;100;7;100; ; ; 
712205;0;14151;14151;2014;2;4;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
712219;10;14151;14151;2014;2;4;24;1;1;1;1;1;1;0;0;4,5;6;0;8,59;0;0;218;2;37;100;80;100;64;100;40;100;33;100;60;100;5;100; ; ; 
712239;4;14151;14151;2014;1;5;15;1;1;1;1;1;1;7,78;4;6,21;8,5;0;5,9;0;0;198;3;35;77,77777778;128;100;73;95,34883721;49;100;34;86,95652174;108;77,77777778;10;100; ; ; 
712252;3,1;14152;14152;2014;1;4;14;1;1;1;0;0;0;7,78;3;3,21;7,5;0;4,62;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
712280;6;14151;14151;2014;3;7;37;1;1;1;1;1;1;7,78;9;7;7,5;0;8,46;0;0;215;3;60;100;137;100;126;100;41;100;41;100;77;95,55555556;7;100; ; ; 
712285;1;14151;14151;2014;3;9;39;1;1;1;1;1;1;7,78;9;10;2;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
712309;0;14152;14152;2014;1;6;16;1;1;1;1;1;0;7,78;2;6,57;5,5;0;7,31;0;0;201;3;42;100;94;100;56;100;33;95,45454545;27;100;49;100;0;0; ; ; 
712330;4;14151;14151;2014;1;4;14;1;1;1;1;1;1;7,78;5;2,57;4;0;5;0;0;223;2;35;100;153;100;148;100;94;100;48;100;73;100;5;100; ; ; 
712347;4;14152;14152;2014;1;5;15;1;1;0;0;0;0;6,67;4;2,64;3;0;0;0;0;72;0;48;100;78;100;0;0;0;0;0;0;0;0;0;0; ; ; 
712415;7,5;14151;14151;2014;3;9;39;1;1;1;1;1;1;10;5;8,5;9;60;7,82;0;0;225;0;33;100;122;100;88;100;31;100;48;100;95;100;9;100; ; ; 
712454;4;14152;14152;2014;1;5;15;1;1;1;1;1;0;8,89;3;6;1,5;0;2,44;0;0;205;0;52;100;92;100;74;100;28;100;32;100;62;100;0;0; ; ; 
712479;4;14151;14151;2014;3;9;39;0;1;1;1;1;1;7,78;5;10;0;0;0;0;0;144;1;72;77,77777778;129;100;113;100;28;100;15;47,82608696;0;0;0;0; ; ; 
712518;0;14151;14151;2014;1;2;12;0;0;1;1;0;0;0;0;0;0;0;0;0;0;20;3;53;100;14;9,259259259;0;0;0;0;0;0;0;0;0;0; ; ; 
712575;8;14151;14151;2014;3;2;32;1;1;1;1;1;1;8,89;0;4;0;0;0;0;0;201;7;36;100;108;100;116;90,69767442;57;72,72727273;64;100;144;95,55555556;11;100; ; ; 
712585;4;14151;14151;2014;2;7;27;1;1;1;1;1;1;8,89;5;9,57;7,5;0;8,46;0;0;220;0;36;100;229;100;147;100;100;100;54;100;199;100;20;100; ; ; 
712604;8;14151;14151;2014;1;2;12;1;1;1;1;1;1;10;6;7,5;9;0;5,38;0;0;220;0;30;100;93;100;57;100;33;100;43;100;74;100;7;100; ; ; 
712637;10;14151;14151;2014;1;2;12;1;1;1;1;1;1;7,78;10;9;9;0;9,36;0;0;220;1;42;100;114;100;102;100;52;100;81;100;127;100;12;100; ; ; 
712655;4;14151;14151;2014;3;9;39;1;1;1;1;1;1;7,78;9;10;9;0;1,54;0;0;148;4;67;100;203;100;161;100;106;100;96;65,2173913;0;0;0;0; ; ; 
712717;4,5;14151;14151;2014;1;5;15;1;1;1;1;1;0;8,89;7;3,86;0;40;0;0;0;194;0;36;100;132;100;175;100;112;100;118;100;92;75,55555556;0;0; ; ; 
712727;5,1;14152;14152;2014;1;6;16;1;1;1;1;1;0;6,67;10;4,86;9;0;8,85;0;0;115;0;32;77,77777778;144;100;105;100;5;18,18181818;0;0;0;0;0;0; ; ; 
712795;8;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;0;0;6;0;7,82;0;0;134;4;54;100;0;0;76;76,74418605;85;77,27272727;27;43,47826087;123;100;10;100; ; ; 
712812;7,5;14151;14151;2014;1;2;12;1;1;1;1;1;1;6,67;7;9,5;8;0;6,15;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
712853;6;14151;14151;2014;2;4;24;1;1;1;1;1;1;6,67;8;5,5;6;0;7,82;0;0;220;0;72;100;107;100;160;100;95;100;74;100;135;100;13;100; ; ; 
712897;0;14151;14151;2014;1;4;14;1;1;0;0;0;0;7,78;7;5,71;8;0;5,51;0;0;220;0;42;100;105;100;60;100;24;100;39;100;75;100;5;100; ; ; 
712905;5,5;14152;14152;2014;3;5;35;1;1;1;1;1;0;7,78;10;3,21;0;0;0;0;0;119;0;59;100;121;98,14814815;101;100;0;0;0;0;0;0;9;100; ; ; 
713006;0;14152;14152;2014;2;7;27;1;0;1;0;0;0;8,89;3;2,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; 
713012;0;14151;14151;2014;3;3;33;0;1;0;0;0;0;7,78;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
713056;0;14152;14152;2014;3;9;39;1;1;1;1;0;0;7,78;6;2,46;7;0;5,77;0;0;156;4;70;100;200;100;109;100;37;100;57;100;0;0;0;0; ; ; 
713061;4;14151;14151;2014;3;7;37;1;1;1;1;1;1;7,78;2;5,57;9;0;7,44;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
713087;4;14151;14151;2014;3;3;33;1;1;1;1;1;1;5,56;4;3,46;0;0;7,44;0;0;195;12;44;77,77777778;63;92,59259259;50;95,34883721;26;95,45454545;22;95,65217391;63;97,77777778;6;100; ; ; 
713139;0;14151;14151;2014;1;6;16;1;1;1;1;0;0;7,78;2;5,43;4,5;0;5,77;0;0;178;2;45;100;118;100;91;100;62;100;48;100;19;33,33333333;0;0; ; ; 
713142;9;14151;14151;2014;1;4;14;1;1;1;1;1;1;7,78;9;7,75;5,5;60;6,92;0;0;202;12;36;88,88888889;130;100;135;100;75;81,81818182;61;100;92;100;10;100; ; ; 
713188;9;14151;14151;2014;1;5;15;1;1;1;1;1;1;10;5;7;5,5;60;4,74;0;0;225;0;45;100;117;100;100;100;87;100;68;100;117;100;14;100; ; ; 
713194;10;14151;14151;2014;3;5;35;1;1;1;1;1;1;7,78;7;9;10;0;7,31;0;0;216;5;35;100;135;100;127;100;105;100;59;95,65217391;82;93,33333333;5;100; ; ; 
713204;4;14151;14151;2014;1;4;14;1;1;1;1;1;1;5,56;6;2,71;3,5;0;6,54;0;0;210;2;39;77,77777778;122;96,2962963;97;100;58;100;60;100;101;100;13;100; ; ; 
713213;5,5;14151;14151;2014;1;6;16;1;0;1;1;1;1;7,78;7;5,21;5,5;0;2,31;0;0;74;2;0;0;0;0;0;0;43;27,27272727;36;34,7826087;140;93,33333333;7;100; ; ; 
713214;0;14152;14152;2014;1;5;15;1;1;1;1;0;0;8,89;3;2,11;3,5;0;5,38;0;0;148;24;48;100;80;100;63;95,34883721;23;86,36363636;26;69,56521739;27;53,33333333;0;0; ; ; 
713258;5,5;14152;14152;2014;1;4;14;1;1;1;1;1;0;5,56;10;3,5;6;0;0;0;0;94;21;44;100;86;100;64;100;0;0;0;0;0;0;0;0; ; ; 
713299;8,5;14152;14152;2014;1;4;14;1;1;1;1;1;0;8,89;7;4,71;0;0;0;0;0;172;6;41;77,77777778;99;90,74074074;49;100;65;100;67;100;54;60;0;0; ; ; 
713336;8;14151;14151;2014;1;5;15;1;1;1;1;1;1;6,67;8;0;9,5;0;8,85;0;0;216;1;43;77,77777778;128;100;81;100;33;100;50;100;59;100;8;100; ; ; 
713354;9;14151;14151;2014;1;5;15;0;0;0;0;1;0;6,67;6;7,5;2;10;7,44;0;0;207;9;42;77,77777778;118;100;156;100;99;100;125;95,65217391;165;100;8;100; ; ; 
713404;6;14151;14151;2014;1;6;16;1;1;1;1;1;1;7,78;5;5;8,5;0;7,69;0;0;220;0;37;100;87;100;63;100;29;100;36;100;83;100;8;100; ; ; 
713406;9,5;14151;14151;2014;1;2;12;1;1;1;1;1;1;10;9;9;9,5;0;8,08;0;0;225;0;29;100;90;100;72;100;51;100;61;100;94;100;8;100; ; ; 
713407;8;14152;14152;2014;1;5;15;1;1;1;1;1;0;8,89;7;7,07;5,5;0;7,05;0;0;205;0;40;100;78;100;78;100;44;100;45;100;77;100;0;0; ; ; 
713463;9,3;14151;14151;2014;1;4;14;1;1;1;1;1;1;8,89;4;3,46;4,5;0;10;0;0;201;14;32;77,77777778;81;98,14814815;53;97,6744186;23;100;31;91,30434783;64;95,55555556;5;100; ; ; 
713506;4;14151;14151;2014;1;5;15;1;1;1;1;1;1;8,89;3;5,5;2;0;1,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; 
713510;10;14151;14151;2014;1;2;12;1;1;0;0;0;1;0;0;0;0;0;0;0;0;37;0;21;100;24;31,48148148;0;0;0;0;0;0;0;0;0;0; ; ; 
713521;4;14151;14151;2014;1;1;11;1;1;1;1;1;1;8,89;6;6,5;8,5;0;5,51;0;0;214;4;49;100;104;100;58;100;38;90,90909091;28;95,65217391;63;100;8;100; ; ; 
713574;5,5;14151;14151;2014;3;2;32;1;1;1;1;1;1;8,89;4;6;3;0;6,28;0;0;220;0;37;100;112;100;153;100;54;100;85;100;136;100;11;100; ; ; 
713578;0;14151;14151;2014;1;4;14;1;1;1;1;1;1;6,67;10;9;0,5;0;3,97;0;0;83;16;40;94,44444444;28;22,22222222;44;76,74418605;23;95,45454545;16;65,2173913;4;2,222222222;0;0; ; ; 
713586;0;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;6;6;6,5;0;3,46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; 
713606;6;14151;14151;2014;1;6;16;1;1;1;1;1;1;6,67;10;5;9;0;5;0;0;145;10;45;77,77777778;167;100;100;88,37209302;33;100;58;100;5;8,888888889;0;0; ; ; 
713608;4;14152;14152;2014;1;2;12;1;1;1;1;1;0;7,78;8;4,86;3;0;6,28;0;0;187;0;39;100;55;100;46;100;22;100;24;100;28;60;0;0; ; ; 
713656;8;14151;14151;2014;3;3;33;1;1;1;1;1;1;7,78;7;5,57;7;0;4,74;0;0;217;0;50;100;127;100;162;100;116;100;70;100;166;93,33333333;16;100; ; ; 
713677;4;14151;14151;2014;1;6;16;1;1;1;1;1;1;8,89;7;7,36;9;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
713678;0;14152;14152;2014;3;9;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
713791;10;14151;14151;2014;1;6;16;0;0;0;0;0;0;8,89;10;9;8,5;50;9,62;0;0;202;3;23;100;62;100;61;100;39;100;28;100;67;100;0;0; ; ; 
713840;8;14151;14151;2014;3;5;35;1;1;1;1;1;0;8,89;10;9;9;0;4,62;0;0;221;1;43;88,88888889;99;98,14814815;84;100;49;100;55;100;110;100;6;100; ; ; 
713887;0;14151;14151;2014;3;3;33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
713917;6;14151;14151;2014;1;5;15;1;1;1;1;1;1;0;0;7,5;5;0;7,05;0;0;220;0;41;100;115;100;99;100;65;100;53;100;92;100;12;100; ; ; 
713920;4,5;14151;14151;2014;3;2;32;1;1;1;1;1;1;8,89;8;6,5;8,5;0;4,23;0;0;224;0;32;100;70;100;57;100;42;100;31;100;54;100;5;100; ; ; 
713982;0;14151;14151;2014;3;2;32;0;1;1;1;0;0;7,78;0;8;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
713987;9,5;14151;14151;2014;5;0;50;1;1;1;1;1;1;8,89;0;0;7;0;6,28;0;0;225;0;46;100;97;100;122;100;54;100;46;100;90;100;8;100; ; ; 
714017;3,5;14152;14152;2014;6;0;60;1;1;1;0;0;0;0;0;0;0;0;0;0;0;102;3;32;100;84;100;42;41,86046512;20;68,18181818;0;0;0;0;0;0; ; ; 
714032;0;14152;14152;2014;1;2;12;1;1;1;1;1;0;7,78;9;3,86;10;0;4,74;0;0;125;0;38;100;97;100;74;100;36;45,45454545;0;0;0;0;0;0; ; ; 
714057;4;14151;14151;2014;3;2;32;0;0;0;0;0;1;0;0;0;0;0;0;0;0;220;0;44;100;180;100;283;100;83;100;44;100;83;100;5;100; ; ; 
714062;10;14151;14151;2014;1;5;15;1;1;1;1;1;1;7,78;9;8;9;0;7,95;0;0;224;0;46;94,44444444;88;100;91;100;49;100;62;100;106;100;5;100; ; ; 
714067;4;14151;14151;2014;3;7;37;1;1;1;1;1;1;10;6;7,71;8;0;7,69;0;0;217;1;33;100;93;100;111;97,6744186;32;100;55;95,65217391;62;100;5;100; ; ; 
714089;0;14151;14151;2014;4;0;40;1;0;0;0;0;0;5,56;4;0;0;0;0;0;0;10;1;46;61,11111111;0;0;0;0;0;0;0;0;0;0;0;0; ; ; 
714090;6,5;14151;14151;2014;1;5;15;1;1;1;1;1;1;0;0;0;0;0;6,92;0;0;139;2;32;100;150;100;113;100;58;90,90909091;15;26,08695652;0;0;0;0; ; ; 
714091;8,5;14151;14151;2014;3;3;33;1;1;1;1;1;1;6,67;4;6;7;0;7,44;0;0;219;1;45;100;107;100;92;100;57;100;63;100;93;100;5;100; ; ; 
714126;4;14152;14152;2014;1;2;12;1;1;1;1;1;0;10;3;6,5;7,5;0;7,69;0;0;205;0;35;100;89;100;74;100;29;100;33;100;70;100;0;0; ; ; 
714150;5,5;14152;14152;2014;3;3;33;1;1;1;1;0;0;7,78;5;5;4,5;0;2,44;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
714179;2,5;14152;14152;2014;1;5;15;1;1;1;1;1;0;5,56;3;1,68;0;0;0;0;0;95;9;37;100;81;62,96296296;44;100;25;40,90909091;0;0;0;0;0;0; ; ; 
714222;6,5;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;7;10;8,5;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
714237;9;14151;14151;2014;1;4;14;1;1;1;1;1;1;7,78;9;8;8,5;0;7,31;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
714245;7;14151;14151;2014;2;1;21;1;1;1;1;1;1;10;7;5,5;8,5;0;4,74;0;0;220;0;44;100;178;100;97;100;43;100;47;100;89;100;5;100; ; ; 
714260;0;14151;14151;2014;3;9;39;1;0;0;0;0;0;10;7;0;0;0;0;0;0;74;4;53;77,77777778;92;100;11;23,25581395;0;0;0;0;0;0;0;0; ; ; 
714288;4;14151;14151;2014;1;6;16;1;1;1;1;1;0;7,78;1;0;0;0;0;0;0;155;45;68;100;130;96,2962963;91;100;29;100;32;100;54;93,33333333;0;0; ; ; 
714391;10;14151;14151;2014;1;2;12;0;0;0;0;1;1;8,89;8;6,75;5;40;7,82;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
714393;7,5;14151;14151;2014;4;0;40;1;1;1;1;1;1;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
714433;9,5;14151;14151;2014;1;5;15;1;1;1;1;1;1;6,67;6;8;8;0;8,46;0;0;222;2;64;100;116;100;88;100;76;100;66;95,65217391;172;100;5;100; ; ; 
714482;6;14152;14152;2014;1;2;12;1;1;1;1;1;0;6,67;3;5,36;2,5;0;8,08;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
714484;0;14152;14152;2014;1;2;12;1;1;1;1;0;0;4,44;4;1,93;9,5;0;0;0;0;159;1;25;100;65;100;54;100;32;100;30;100;0;0;0;0; ; ; 
714588;0;14151;14151;2014;3;3;33;1;1;0;0;0;0;7,78;8;5,71;6;0;0;0;0;132;0;40;77,77777778;82;100;55;100;39;95,45454545;0;0;0;0;0;0; ; ; 
714687;4;14151;14151;2014;3;2;32;1;1;1;1;1;1;6,67;4;3,21;4,5;0;0;0;0;17;1;54;100;0;0;0;0;0;0;0;0;0;0;0;0; ; ; 
714728;4;14152;14152;2014;3;7;37;1;1;1;1;1;0;8,89;6;7,21;7,5;0;5;0;0;179;0;25;94,44444444;116;100;133;100;48;100;73;100;45;44,44444444;0;0; ; ; 
714732;4;14151;14151;2014;1;4;14;1;0;1;1;0;0;6,67;0;0;0;0;0;0;0;122;11;52;100;160;100;125;100;21;59,09090909;9;17,39130435;3;2,222222222;0;0; ; ; 
714772;0;14152;14152;2014;3;3;33;1;1;0;0;0;0;8,89;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; 
714801;9,5;14151;14151;2014;1;5;15;1;1;1;1;1;1;10;6;7,25;9;0;7,05;0;0;220;0;33;100;174;100;145;100;74;100;46;100;76;100;8;100; ; ; 
714899;3,5;14151;14151;2014;3;2;32;1;1;1;1;1;1;7,78;5;6,5;3,5;0;7,05;0;0;217;2;49;94,44444444;146;100;120;100;65;100;52;100;127;100;16;100; ; ; 
714944;0;14152;14152;2014;3;3;33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
714949;7;14151;14151;2014;3;9;39;1;1;1;1;1;1;0;0;8;8;0;0;0;0;220;0;53;100;209;100;196;100;59;100;84;100;115;100;12;100; ; ; 
714974;9;14151;14151;2014;1;6;16;1;1;1;1;1;1;10;5;4,75;8;0;0;0;0;220;0;45;100;87;100;96;100;51;100;55;100;86;100;6;100; ; ; 
715025;6,5;14151;14151;2014;1;2;12;1;1;1;1;1;1;10;1;5;8;0;4,23;0;0;225;0;51;100;116;100;122;100;111;100;87;100;142;100;15;100; ; ; 
715148;7,5;14151;14151;2014;1;4;14;1;1;1;1;1;1;10;7;9,5;4,5;0;8,85;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
715187;7,8;14151;14151;2014;1;7;17;1;1;1;1;1;1;6,67;5;7,36;6;0;5,51;0;0;207;9;26;100;99;100;88;97,6744186;51;95,45454545;39;100;72;100;4;80; ; ; 
715208;8,5;14151;14151;2014;2;5;25;1;1;1;1;1;0;6,67;7;7,5;5,5;0;7,05;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
715273;0;14152;14152;2014;1;2;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
715290;9,5;14151;14151;2014;3;9;39;1;1;1;1;1;1;8,89;5;6,5;5;0;8,21;0;0;225;0;44;100;125;100;97;100;57;100;38;100;73;100;7;100; ; ; 
715367;6;14151;14151;2014;1;2;12;1;1;1;1;1;1;10;7;9,5;10;0;7,05;0;0;220;0;38;100;89;100;67;100;39;100;42;100;95;100;7;100; ; ; 
715375;7,2;14151;14151;2014;1;5;15;1;1;1;1;1;1;7,78;7;4,5;6;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
715390;2;14151;14151;2014;1;5;15;1;1;1;1;1;1;6,67;4;6,21;6,5;0;7,69;0;0;210;2;16;77,77777778;95;100;184;100;91;95,45454545;80;100;145;95,55555556;23;100; ; ; 
715407;1;14152;14152;2014;3;3;33;1;1;1;1;1;0;7,78;4;0,82;0;0;0;0;0;138;1;50;100;95;100;48;100;25;100;0;0;3;4,444444444;0;0; ; ; 
715411;10;14151;14151;2014;1;5;15;1;1;1;1;1;1;8,89;10;10;9;0;10;0;0;220;0;25;100;60;100;71;100;58;100;45;100;89;100;7;100; ; ; 
715413;0;14151;14151;2014;2;5;25;1;1;1;1;1;1;8,89;3;4,5;3;0;5,38;0;0;225;0;40;100;82;100;72;100;37;100;60;100;70;100;5;100; ; ; 
715423;8;14151;14151;2014;1;2;12;1;1;1;1;1;1;10;4;2,96;2;60;5,9;0;0;6;0;12;33,33333333;0;0;0;0;0;0;0;0;0;0;0;0; ; ; 
715446;4;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;5;4,5;1;0;5,51;0;0;220;0;35;100;126;100;113;100;31;100;36;100;66;100;6;100; ; ; 
715501;9,3;14151;14151;2014;1;2;12;1;1;1;1;1;1;7,78;4;7;10;0;7,82;0;0;225;0;35;100;101;100;64;100;47;100;64;100;86;100;9;100; ; ; 
715578;7;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;8;7;4;0;8,46;0;0;224;0;40;94,44444444;101;100;101;100;56;100;61;100;125;100;13;100; ; ; 
715579;7,3;14151;14151;2014;1;2;12;1;1;1;1;1;1;7,78;7;6,71;9;0;5;0;0;225;0;44;100;119;100;119;100;48;100;41;100;52;100;7;100; ; ; 
715592;0;14152;14152;2014;1;6;16;1;1;1;0;0;0;8,89;8;2,04;8,5;0;3,08;0;0;148;2;50;100;97;100;53;100;36;100;14;56,52173913;0;0;0;0; ; ; 
715603;10;14151;14151;2014;1;2;12;0;0;0;0;1;0;8,89;10;9;5,5;90;8,46;0;0;225;0;32;100;65;100;62;100;49;100;35;100;75;100;6;100; ; ; 
715626;0;14151;14151;2014;1;5;15;1;1;1;1;0;0;0;0;0;0;0;0;0;0;116;18;100;100;120;98,14814815;120;100;42;86,36363636;6;4,347826087;0;0;0;0; ; ; 
715636;7;14151;14151;2014;1;5;15;1;1;1;1;1;1;6,67;6;5;0;0;5,38;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
715640;10;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;9;9;8;0;6,92;0;0;225;0;50;100;94;100;81;100;90;100;64;100;133;100;10;100; ; ; 
715657;4;14151;14151;2014;3;3;33;1;1;1;1;1;1;6,67;0;0;0;0;3,21;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
715712;4;14152;14152;2014;1;2;12;1;1;1;1;1;0;5,56;3;2,71;7,5;0;7,69;0;0;205;0;55;100;89;100;61;100;41;100;42;100;60;100;0;0; ; ; 
715748;4;14151;14151;2014;3;3;33;1;1;1;0;0;0;5,56;4;6,57;9;0;3,85;0;0;2;0;6;11,11111111;0;0;0;0;0;0;0;0;0;0;0;0; ; ; 
715749;4;14151;14151;2014;1;6;16;1;1;1;1;1;1;5,56;5;5,71;5,5;40;4,74;0;0;213;12;47;100;130;100;169;100;110;100;146;100;154;100;13;100; ; ; 
715787;4;14151;14151;2014;1;2;12;0;0;0;0;1;0;6,67;4;5;1,5;10;7,31;0;0;212;8;46;100;107;100;93;100;46;100;34;100;102;100;19;100; ; ; 
715794;0;14151;14151;2014;1;6;16;1;1;1;0;0;0;5,56;3;8;8,5;10;0;0;0;140;1;38;100;134;100;115;100;90;100;14;17,39130435;0;0;0;0; ; ; 
715808;9,5;14151;14151;2014;3;3;33;0;0;0;0;0;1;7,78;9;5;6;80;9,23;0;0;219;0;43;94,44444444;121;100;102;100;55;100;68;100;115;100;12;100; ; ; 
715855;7;14151;14151;2014;3;9;39;1;1;1;1;1;1;10;6;5,57;0;40;8,46;0;0;220;0;29;100;120;100;115;100;69;100;78;100;162;100;15;100; ; ; 
715950;4;14152;14152;2014;1;2;12;1;1;1;1;1;0;8,89;4;1,25;3,5;0;0,9;0;0;210;0;58;100;140;100;53;100;26;100;25;100;52;100;13;100; ; ; 
715975;5,5;14152;14152;2014;1;2;12;1;1;1;0;0;0;5,56;5;1,21;6;0;4,23;0;0;67;11;0;0;2;1,851851852;52;100;30;100;18;52,17391304;0;0;0;0; ; ; 
715979;0;14151;14151;2014;1;1;11;1;1;1;1;1;1;6,67;4;8;7,5;0;5,77;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
716035;4;14152;14152;2014;3;2;32;1;1;1;1;1;0;5,56;5;4,71;0,5;0;0;0;0;154;4;47;100;86;96,2962963;58;100;37;100;24;100;0;0;0;0; ; ; 
716036;1;14151;14151;2014;3;3;33;1;1;1;1;1;1;7,78;6;3,75;0;0;0;0;0;189;0;27;100;105;98,14814815;120;100;57;100;65;100;77;66,66666667;0;0; ; ; 
716152;3;14151;14151;2014;1;2;12;0;0;0;0;0;0;8,89;3;4,86;8;10;5,38;0;0;37;5;50;100;24;20,37037037;0;0;3;4,545454545;19;30,43478261;3;2,222222222;0;0; ; ; 
716161;2,5;14152;14152;2014;3;3;33;1;1;1;1;0;0;8,89;3;4,5;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
716168;9;14151;14151;2014;3;3;33;1;1;1;1;1;1;8,89;7;8,5;5;0;8,08;0;0;220;0;46;100;107;100;80;100;65;100;52;100;108;100;7;100; ; ; 
716184;5;14151;14151;2014;3;9;39;1;1;1;1;1;1;8,89;9;7,86;6;60;3,21;0;0;183;19;42;100;126;94,44444444;179;95,34883721;119;95,45454545;57;60,86956522;160;93,33333333;18;100; ; ; 
716221;5,5;14151;14151;2014;2;4;24;1;1;1;1;1;1;10;6;3,71;7,5;0;8,59;0;0;220;0;69;100;121;100;101;100;36;100;54;100;72;100;5;100; ; ; 
716292;0;14151;14151;2014;3;9;39;0;0;0;0;0;0;8,89;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
716317;9;14151;14151;2014;1;4;14;1;1;1;1;1;1;8,89;9;8;9;0;9,62;0;0;225;0;29;100;107;100;78;100;54;100;61;100;86;100;18;100; ; ; 
716340;0;14152;14152;2014;1;2;12;0;0;0;0;0;0;8,89;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
716353;0;14151;14151;2014;3;2;32;1;1;1;1;0;0;10;10;7;7,5;0;7,31;0;0;175;0;53;100;75;100;91;100;36;100;48;100;25;33,33333333;0;0; ; ; 
716364;0;14152;14152;2014;1;2;12;1;1;1;1;1;0;6,67;4;3,36;3;0;0;0;0;153;1;50;100;163;100;189;100;105;100;41;73,91304348;0;0;0;0; ; ; 
716398;8;14151;14151;2014;1;6;16;1;1;1;1;1;1;5,56;2;6,5;2,5;0;0;0;0;172;5;63;100;119;100;97;81,39534884;76;72,72727273;48;60,86956522;58;57,77777778;7;100; ; ; 
716537;6,5;14151;14151;2014;3;3;33;1;1;1;1;1;1;8,89;7;6,86;9,5;60;5,51;0;0;220;0;50;100;139;100;174;100;74;100;99;100;172;100;6;100; ; ; 
716549;4;14151;14151;2014;3;2;32;1;1;1;1;1;1;8,89;4;9;7,5;0;6,92;0;0;200;0;34;100;73;100;56;100;22;100;15;65,2173913;52;73,33333333;5;100; ; ; 
716571;8;14151;14151;2014;1;2;12;1;1;1;1;1;1;10;9;8,5;9,5;0;8,46;0;0;220;0;28;100;105;100;81;100;42;100;54;100;98;100;7;100; ; ; 
