studnr_a,Cijfer,cohort,cohort_blok,vooropl_type,profiel,vooropl_profiel,w1_prac,w2_prac,w3_prac,w4_prac,w5_prac,w6_prac,w1_quiz,w2_quiz,w3_quiz,w4_quiz,w5_quiz,w6_quiz,w7_oefen_toets,Category_total,CorrectUnassigned,IncorrectUnassigned,W1_MMLAttemps,W1_MMLMastery,W2_MMLAttemps,W2_MMLMastery,W3_MMLAttemps,W3_MMLMastery,W4_MMLAttemps,W4_MMLMastery,W5_MMLAttemps,W5_MMLMastery,W6_MMLAttemps,W6_MMLMastery,W8_MMLAttemps,W8_MMLMastery,Course,complete,Hoursviewed
716398,8,14151,14151,1,6,16,1,1,1,1,1,1,5.56,2,6.5,2.5,0,0,0,0,172,5,63,100,119,100,97,81.39534884,76,72.72727273,48,60.86956522,58,57.77777778,7,100, , , 
716571,8,14151,14151,1,2,12,1,1,1,1,1,1,10,9,8.5,9.5,0,8.46,0,0,220,0,28,100,105,100,81,100,42,100,54,100,98,100,7,100, , , 
716628,8,14151,14151,1,4,14,1,1,1,1,1,1,10,9,9,10,0,6.28,0,0,220,0,36,100,115,100,61,100,62,100,91,100,173,100,10,100, , , 
716679,8,14151,14151,1,6,16,1,1,1,1,1,1,8.89,6,5.71,6.5,0,10,0,0,170,2,39,100,106,100,89,100,36,86.36363636,13,34.7826087,32,40,8,100, , , 
716754,8,14151,14151,1,6,16,1,1,1,1,1,1,0,0,0,0,0,0,0,0,215,3,37,100,106,100,105,100,72,100,59,100,92,100,8,100, , , 
717540,8,14151,14151,1,2,12,1,1,1,1,1,1,10,6,4.5,2.5,0,3.85,0,0,150,2,52,100,106,98.14814815,68,100,32,100,17,56.52173913,0,0,0,0, , , 
659858,8.1,14152,14152,3,3,33,1,1,1,1,1,0,7.78,8,4.5,5,0,5.38,0,0,187,0,29,100,77,100,94,100,25,100,43,100,38,60,0,0, , , 
668543,8.1,1314,1314,1,5,15,0,0,0,0,0,0,0,3.63,3,1.33,0,0,0,1.22, , , , , , , , , , , , , , , , ,Java Essential Training,5.16,0.37
687770,8.1,1314,1314,1,2,12,0,0,0,0,0,0,2,6,5,1,4,0,0,2.77,226,23,41,96,168,100,151,100,13,100,129,100,65,100, , , , , 
688529,8.1,1314,1314,2,6,26,0,0,0,0,0,0,0,5.25,3,1,6,0,0,2.35,194,54,48,100,132,100,181,100,26,100,140,100,110,100, , , , , 
690541,8.1,1314,1314,3,3,33, , , , , , , , , , , , , , ,250,0,35,100,88,100,84,100,6,100,52,100,61,100, , , , , 
679807,8.2,1314,1314,3,3,33,0,0,0,0,0,0,5,6.5,7,4,2,0,0,3.77,250,0,45,100,125,100,172,100,38,100,146,100,86,100, , , , , 
688253,8.2,1314,1314,1,1,11,0,0,0,0,0,0,9,4.63,8,7,8,0,0,5.63,212,35,56,100,144,100,311,100,19,100,75,94,50,100, , , , , 
695268,8.2,1314,1314,1,6,16,0,0,0,0,0,0,2,2.63,6,2.33,1,30,0,6.76,82,163,41,88,144,100,227,100,28,100,135,100,151,100, , , , , 
696760,8.2,1314,1314,1,4,14,0,0,0,0,0,0,4,3.75,0,1.67,6,0,0,2.37, , , , , , , , , , , , , , , , , , , 
681045,8.3,1314,1314,3,9,39,0,0,0,0,0,0,2,3,8,7,5,0,0,4.97,244,1,50,88,213,100,608,100,46,100,114,100,101,100, , ,Java Essential Training,39.63,3.61
692324,8.3,14151,14151,1,2,12,1,0,0,0,0,1,8.89,5,3.5,9,10,3.21,0,0,215,0,43,72.22222222,105,100,81,100,36,100,35,100,83,100,5,100, , , 
694499,8.3,1314,1314,1,5,15,0,0,0,0,0,0,7,3.38,4,4,4,0,0,11.13,116,130,75,88,129,100,302,100,8,100,116,100,102,100, , ,Java Essential Training,6.04,0.53
697530,8.3,14151,14151,2,4,24,1,1,1,1,1,1,10,9,6.5,7,0,0,0,0,215,1,37,77.77777778,123,100,53,100,24,100,45,100,76,100,5,100, , , 
716776,8.3,14151,14151,3,9,39,1,1,1,1,1,1,7.78,9,0,0,0,0,0,0,220,0,37,100,95,100,103,100,61,100,62,100,141,100,15,100, , , 
547191,8.4,1314,1314,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,35,100,207,100,316,100,29,100,155,100,136,100, , ,Java Essential Training,25.09,0.16
664509,8.4,1314,1314,1,5,15,0,0,0,0,0,0,2,4.88,6,3.67,3,90,0,16.85,59,152,52,100,124,100,309,100,0,0,151,88,35,34, , , , , 
667704,8.4,1314,1314,1,2,12,0,0,0,0,0,0,1,4.88,4,9,2,0,0,3.21,207,38,59,92,91,100,85,99,7,100,49,100,52,100, , , , , 
678362,8.4,1314,1314,1,4,14,0,0,0,0,0,0,4,1.38,3,1.33,4,0,0,2.11,187,63,58,100,166,100,137,100,9,100,52,100,47,100, , , , , 
680474,8.4,14151,14151,1,5,15,1,1,1,1,1,1,7.78,9,7.25,9.5,0,7.69,0,0, , , , , , , , , , , , , , , , , , , 
540701,8.5,14151,14151,2,2,22,1,1,1,1,1,1,10,9,8,8.5,0,7.82,0,0,223,0,59,88.88888889,96,100,126,100,130,100,145,100,175,100,10,100, , , 
661314,8.5,1314,1314,1,4,14,0,0,0,0,0,0,1,4,6,0,3,0,0,2.15,250,0,59,100,148,100,243,100,19,100,60,100,47,100, , , , , 
673279,8.5,1314,1314,1,2,12,0,0,0,0,0,0,1,4,9,1.33,3,0,0,2.82,250,0,32,100,154,100,284,100,18,100,131,100,59,100, , , , , 
675911,8.5,1314,1314,3,9,39,0,0,0,0,0,0,4,3,7,2.33,5,0,0,3.28,43,181,0,0,201,100,317,100,8,100,95,100,42,97, , , , , 
679364,8.5,14152,14152,3,7,37,1,1,1,1,1,1,8.89,6,7,7.5,0,6.92,0,0, , , , , , , , , , , , , , , , , , , 
680160,8.5,1314,1314,1,2,12, , , , , , , , , , , , , , ,243,7,42,100,124,100,205,100,16,100,85,100,60,100, , , , , 
682243,8.5,14151,14151,3,7,37,1,1,1,1,1,1,7.78,9,8.86,9,0,7.69,0,0,209,6,33,77.77777778,84,100,57,100,40,100,34,95.65217391,69,100,6,100, , , 
685080,8.5,1314,1314,1,2,12,0,0,0,0,0,0,5,4,0,2.67,7,0,0,2.87,245,4,49,100,151,100,239,100,53,100,105,100,96,100, , , , , 
685491,8.5,1314,1314,1,5,15,0,0,0,0,0,0,6,5,0,4.67,6,0,0,3.33,228,22,46,100,115,100,281,100,26,100,123,100,114,100, , , , , 
685864,8.5,1314,1314,1,6,16,0,0,0,0,0,0,7,3.5,5,5.67,0,0,0,3.26,217,33,43,100,157,100,166,100,15,100,69,100,48,100, , , , , 
686866,8.5,1314,1314,1,4,14,0,0,0,0,0,0,5,4,6,2.33,4,0,0,3.28,234,15,70,100,142,100,479,100,46,100,216,100,116,100, , , , , 
689996,8.5,14151,14151,3,9,39,1,1,1,1,1,1,5.56,6,7.5,9,0,8.59,0,0, , , , , , , , , , , , , , , , , , , 
693781,8.5,1314,1314,3,3,33,0,0,0,0,0,0,8,9.88,4,3.57,5,0,0,4.68,250,0,45,100,128,100,208,100,15,100,141,100,95,100, , , , , 
694791,8.5,1314,1314,1,2,12,0,0,0,0,0,0,1,0.75,0,3.33,6,0,0,1.71,45,191,46,88,152,100,124,95,17,100,120,94,47,100, , , , , 
695239,8.5,1314,1314,3,2,32,0,0,0,0,0,0,5,6,6,5.33,9,0,0,4.82,242,0,71,100,162,100,326,96,31,100,146,100,133,100, , , , , 
695693,8.5,14151,14151,1,5,15,1,1,1,1,1,1,5.56,8,8,7,0,4.23,0,0, , , , , , , , , , , , , , , , , , , 
696404,8.5,1314,1314,3,2,32,0,0,0,0,0,0,8,7,7,6.33,7,0,0,5.44,250,0,58,100,115,100,172,100,27,100,91,100,42,100, , , , , 
697765,8.5,1314,1314,1,5,15,0,0,0,0,0,0,0,1.5,0,0,6,0,0,1.15,136,45,29,88,154,100,125,96,14,100,35,49,0,0, , , , , 
699303,8.5,14151,14151,1,5,15,1,1,1,1,1,1,7.78,10,8.5,9.5,0,6.28,0,0,216,0,34,77.77777778,130,100,104,100,70,100,70,100,151,100,6,100, , , 
700895,8.5,14151,14151,1,7,17,1,1,1,1,1,1,7.78,3,3.86,8.5,0,5,0,0,216,0,43,77.77777778,130,100,125,100,56,100,80,100,82,100,8,100, , , 
702955,8.5,14151,14151,5,0,50,1,1,1,1,1,1,5.56,7,6.5,3,0,0,0,0,220,0,31,77.77777778,97,98.14814815,79,100,28,100,32,100,64,100,7,100, , , 
704123,8.5,14151,14151,1,5,15,1,1,1,1,1,1,8.89,7,4.5,2,0,6.28,0,0,220,1,36,100,126,100,69,100,42,100,36,100,64,100,5,100, , , 
704370,8.5,14151,14151,1,4,14,1,1,1,1,1,1,8.89,8,8,10,0,9.36,0,0,225,0,32,100,82,100,80,100,50,100,39,100,94,100,5,100, , , 
704391,8.5,14151,14151,1,2,12,1,1,1,1,1,1,8.89,10,7,10,0,9.36,0,0,220,0,49,100,80,100,68,100,57,100,65,100,91,100,7,100, , , 
704981,8.5,14151,14151,1,5,15,1,1,1,1,1,1,10,6,4.36,4.5,0,6.28,0,0,220,0,35,100,133,100,100,100,72,100,58,100,138,100,11,100, , , 
705316,8.5,14151,14151,3,3,33,1,1,1,1,1,1,6.67,9,5,10,0,8.46,0,0,210,10,37,100,113,100,115,100,99,100,72,100,94,100,6,100, , , 
705622,8.5,14151,14151,2,6,26,1,1,1,1,1,1,8.89,5,2.21,1.5,0,0,0,0,220,0,34,100,110,100,70,100,28,100,26,100,75,100,7,100, , , 
706147,8.5,14151,14151,1,4,14,1,1,1,1,1,1,7.78,0,7.86,7,0,4.74,0,0,153,8,35,100,101,100,81,97.6744186,41,72.72727273,32,56.52173913,34,40,0,0, , , 
707149,8.5,14151,14151,1,3,13,1,1,1,1,1,1,8.89,6,8.5,9,0,8.59,0,0, , , , , , , , , , , , , , , , , , , 
707811,8.5,14151,14151,3,2,32,1,1,1,1,1,1,8.89,8,5.75,8,0,6.28,0,0,225,0,26,100,80,100,77,100,37,100,30,100,87,100,7,100, , , 
708408,8.5,14151,14151,2,4,24,1,1,1,1,1,1,7.78,9,2.64,8,0,7.69,0,0, , , , , , , , , , , , , , , , , , , 
708616,8.5,14151,14151,1,4,14,1,1,1,1,1,1,8.89,5,6.5,8,0,3.85,0,0,220,0,53,100,140,100,112,100,83,100,73,100,104,100,9,100, , , 
708874,8.5,14151,14151,3,7,37,1,1,1,1,1,1,7.78,7,0,0,0,7.05,0,0,159,4,42,100,104,100,54,100,33,100,31,91.30434783,6,11.11111111,0,0, , , 
708940,8.5,14151,14151,1,6,16,1,1,1,1,1,1,10,7,7,4.5,0,7.82,0,0,184,5,41,88.88888889,105,100,101,100,66,100,47,95.65217391,60,71.11111111,0,0, , , 
709107,8.5,14151,14151,1,1,11,1,1,1,1,1,1,7.78,10,8.5,0,40,6.92,0,0, , , , , , , , , , , , , , , , , , , 
709361,8.5,14151,14151,1,1,11,1,1,1,1,1,0,8.89,9,7,8,0,8.59,0,0,225,0,46,100,107,100,118,100,59,100,71,100,100,100,8,100, , , 
709372,8.5,14151,14151,3,2,32,1,1,1,1,1,1,8.89,8,6.5,6,0,8.59,0,0,224,1,44,100,117,100,70,100,41,100,54,100,116,100,9,100, , , 
709443,8.5,14151,14151,2,4,24,1,1,1,1,1,1,7.78,5,7,0,0,6.54,0,0,220,0,48,100,127,100,184,100,115,100,117,100,197,100,14,100, , , 
709954,8.5,14151,14151,1,3,13,1,1,1,1,1,1,8.89,8,7.71,4.5,100,5.51,0,0,224,1,31,100,89,100,76,100,57,100,38,100,73,100,10,100, , , 
710829,8.5,14151,14151,1,5,15,1,1,1,1,1,1,6.67,7,0,7,0,4.62,0,0,220,4,80,100,139,98.14814815,210,100,95,100,64,100,126,100,10,100, , , 
711999,8.5,14151,14151,1,5,15,1,1,1,1,1,1,10,7,7.5,8,0,5.38,0,0, , , , , , , , , , , , , , , , , , , 
712027,8.5,14151,14151,1,2,12,1,1,1,1,1,1,10,6,7.86,7.5,0,4.74,0,0,220,3,32,100,96,100,70,100,62,100,76,100,109,95.55555556,9,100, , , 
712189,8.5,14151,14151,1,5,15,1,1,1,1,1,1,10,10,7.5,8.5,0,9.74,0,0,219,0,36,94.44444444,81,100,90,100,61,100,51,100,111,100,7,100, , , 
713299,8.5,14152,14152,1,4,14,1,1,1,1,1,0,8.89,7,4.71,0,0,0,0,0,172,6,41,77.77777778,99,90.74074074,49,100,65,100,67,100,54,60,0,0, , , 
714091,8.5,14151,14151,3,3,33,1,1,1,1,1,1,6.67,4,6,7,0,7.44,0,0,219,1,45,100,107,100,92,100,57,100,63,100,93,100,5,100, , , 
715208,8.5,14151,14151,2,5,25,1,1,1,1,1,0,6.67,7,7.5,5.5,0,7.05,0,0, , , , , , , , , , , , , , , , , , , 
716876,8.5,14151,14151,1,2,12,1,1,1,1,1,1,7.78,9,7.43,0,100,9.23,0,0,224,1,41,100,134,100,76,100,37,100,66,100,98,100,5,100, , , 
718060,8.5,14151,14151,3,3,33,1,1,1,1,1,1,8.89,8,6.86,9.5,0,7.82,0,0,219,1,40,100,74,100,98,100,30,100,41,100,75,100,8,100, , , 
719472,8.5,14151,14151,3,2,32,0,1,1,1,0,0,0,0,0,0,0,0,0,0,171,0,24,77.77777778,84,100,92,100,48,100,44,100,24,33.33333333,0,0, , , 
678403,8.6,1314,1314,3,5,35,0,0,0,0,0,0,1,4.88,7,3.33,8,0,0,3.72,250,0,86,100,112,100,146,100,16,100,173,100,74,100, , , , , 
681140,8.6,1314,1314,1,2,12,0,0,0,0,0,0,2,3.63,3,0,5,0,0,2.1,14,231,48,88,128,98,163,100,8,100,67,100,53,100, , , , , 
693137,8.6,1314,1314,1,5,15,0,0,0,0,0,0,5,5.75,5,3.33,5,0,0,3.71,177,72,44,100,180,100,167,100,44,100,115,100,53,100, , , , , 
617011,8.7,1314,1314,1,6,16,0,0,0,0,0,0,7,5,6,5.33,3,0,0,4.05, , , , , , , , , , , , , , , , , , , 
677671,8.7,1314,1314,4,0,40,0,0,0,0,0,0,4,1.88,4,3.33,5,0,0,2.8, , , , , , , , , , , , , , , , ,Java Essential Training,73.74,1.75
684965,8.7,1314,1314,1,6,16,0,0,0,0,0,0,3,3.88,4,2.33,10,0,0,3.57,214,24,63,100,205,98,263,95,106,100,159,100,128,100, , , , , 
696603,8.7,1314,1314,3,5,35,0,0,0,0,0,0,4,4.88,6,2.33,7,0,0,3.72,182,68,55,100,111,100,137,100,22,100,108,100,73,100, , , , , 
688538,8.8,1314,1314,1,5,15,0,0,0,0,0,0,4,7,7,2,2,0,0,3.38, , , , , , , , , , , , , , , , , , , 
692039,8.8,1314,1314,7,0,70,0,0,0,0,0,0,3,5.63,4,4.23,5,10,0,4.9,222,23,45,100,115,100,413,100,25,100,160,90,133,100, , , , , 
707402,8.8,14152,14152,1,2,12,1,1,1,0,0,0,6.67,7,5.71,5,0,5.38,0,0,141,3,31,77.77777778,123,94.44444444,95,100,33,100,21,60.86956522,0,0,0,0, , , 
718443,8.8,14151,14151,3,9,39,1,1,1,1,1,1,10,0,6.5,7,0,6.54,0,0,175,7,29,94.44444444,82,90.74074074,60,69.76744186,11,27.27272727,43,86.95652174,154,100,11,100, , , 
685881,8.9,14152,14152,1,2,12,1,1,1,1,0,0,5.56,7,4,3,0,8.08,0,0,135,6,41,100,119,100,139,100,56,81.81818182,13,34.7826087,0,0,0,0, , , 
689212,8.9,1314,1314,2,5,25,0,0,0,0,0,0,7,2.63,6,5.67,5,85,0,17.12,221,24,67,96,138,100,273,100,21,100,152,100,103,94, , , , , 
708016,8.9,14151,14151,3,9,39,1,1,1,1,1,1,6.67,10,4.5,9.5,0,10,0,0,217,1,23,100,89,100,84,100,29,95.45454545,37,100,74,97.77777778,5,100, , , 
654948,9,14151,14151,1,5,15,1,1,1,1,1,1,10,10,7,7,0,8.85,0,0, , , , , , , , , , , , , , , , , , , 
659760,9,14151,14151,3,2,32,1,1,1,1,1,1,10,8,4.71,8,0,6.15,0,0,220,0,45,100,101,100,78,100,52,100,66,100,112,100,10,100, , , 
662493,9,1314,1314,1,5,15,0,0,0,0,0,0,5,0,10,6.33,7,0,0,4.36,210,37,46,100,110,100,164,99,8,100,83,100,57,100, , ,Up and Running with Java Applications,0,0.02
668687,9,1314,1314,1,5,15,0,0,0,0,0,0,0,1.5,0,2.33,4,0,0,1.21, , , , , , , , , , , , , , , , , , , 
669006,9,1314,1314,1,6,16,0,0,0,0,0,0,7,7,6,0,0,0,0,3.08,208,40,56,100,123,100,241,100,21,100,118,100,87,97, , , , , 
670629,9,14151,14151,1,4,14,1,1,1,1,1,1,7.78,5,6,10,0,7.82,0,0,215,0,29,100,78,100,95,100,62,100,60,100,82,88.88888889,7,100, , , 
681735,9,1314,1314,1,5,15,0,0,0,0,0,0,8,6.75,7,9,9,0,0,6.12,202,46,35,100,122,100,170,100,8,100,78,100,84,100, , ,Java Essential Training,3.18,0.23
681781,9,1314,1314,1,6,16,0,0,0,0,0,0,5,3.63,4,0,0,0,0,1.94, , , , , , , , , , , , , , , , , , , 
681896,9,14151,14151,1,2,12,1,0,1,1,1,1,8.89,8,9,9,0,10,0,0,212,0,10,27.77777778,77,100,51,100,27,100,29,100,66,100,8,100, , , 
683266,9,14151,14151,2,5,25,1,1,1,1,1,1,7.78,1,9.75,10,0,5.51,0,0,199,3,66,100,193,100,236,97.6744186,166,100,78,100,82,95.55555556,0,0, , , 
683737,9,14151,14151,1,6,16,1,1,1,1,1,1,7.78,5,5.18,8,0,3.08,0,0, , , , , , , , , , , , , , , , , , , 
684613,9,1314,1314,1,2,12,0,0,0,0,0,0,4,4.5,8,4.33,8,0,0,4.44,237,13,66,100,174,100,170,100,40,100,101,100,84,100, , , , , 
684987,9,14151,14151,3,3,33,1,1,1,1,1,1,10,10,8,8,0,6.92,0,0,199,14,46,100,142,100,84,93.02325581,64,100,70,100,96,97.77777778,15,80, , , 
686290,9,14151,14151,1,5,15,0,0,0,0,0,1,6.67,10,9.5,8,100,7.69,0,0,219,1,46,100,122,100,131,100,73,100,61,100,109,100,8,100, , , 
688029,9,14151,14151,1,5,15,1,1,1,1,1,1,10,9,6,9,0,7.69,0,0,225,0,44,100,90,100,84,100,50,100,40,100,78,100,5,100, , , 
691629,9,14151,14151,1,5,15,1,1,1,1,1,1,8.89,4,2.25,8,0,3.08,0,0,202,7,45,100,172,100,148,100,62,86.36363636,57,82.60869565,79,95.55555556,8,100, , , 
693928,9,14151,14151,1,2,12,1,1,1,1,1,1,8.89,7,9.5,9,0,5.77,0,0,220,0,48,100,132,100,56,100,62,100,48,100,131,100,8,100, , , 
694333,9,1314,1314,1,4,14,0,0,0,0,0,0,2,4,7,2.33,10,0,0,17.74,72,153,0,0,111,100,102,100,11,100,58,100,42,100, , , , , 
701639,9,14151,14151,1,6,16,1,1,1,1,1,1,8.89,5,4.21,3,0,5.51,0,0,220,0,42,100,142,100,180,100,99,100,73,100,132,100,14,100, , , 
701857,9,14151,14151,1,5,15,1,1,1,1,1,1,6.67,9,7.36,7.5,0,8.59,0,0,220,0,44,100,136,100,109,100,71,100,57,100,128,100,9,100, , , 
702141,9,14151,14151,1,2,12,1,1,1,1,1,1,7.78,7,4.5,9.5,0,7.44,0,0, , , , , , , , , , , , , , , , , , , 
702588,9,14151,14151,4,0,40,1,0,0,0,1,0,6.67,9,8.5,9.5,70,7.31,0,0,225,0,44,100,91,100,87,100,55,100,94,100,123,100,5,100, , , 
703191,9,14151,14151,1,4,14,1,1,1,1,1,1,7.78,9,4,0,0,2.82,0,0,6,1,13,38.88888889,0,0,0,0,0,0,0,0,0,0,0,0, , , 
703346,9,14151,14151,3,7,37,1,1,1,1,1,1,10,10,9,10,0,9.74,0,0,220,0,33,100,87,100,72,100,37,100,40,100,89,100,14,100, , , 
703441,9,14151,14151,1,2,12,1,1,1,1,1,1,8.89,9,10,7.5,0,10,0,0,225,0,30,100,86,100,68,100,37,100,42,100,68,100,5,100, , , 
703595,9,14151,14151,1,1,11,0,0,0,0,0,0,8.89,6,3.86,6.5,90,0,0,0, , , , , , , , , , , , , , , , , , , 
704022,9,14151,14151,1,2,12,1,1,1,1,1,1,8.89,5,7,5,0,8.08,0,0, , , , , , , , , , , , , , , , , , , 
704144,9,14151,14151,3,9,39,1,1,1,1,1,1,7.78,9,7.86,7.5,0,8.85,0,0,192,1,26,88.88888889,79,100,76,100,47,100,74,100,55,77.77777778,0,0, , , 
704952,9,14151,14151,1,4,14,1,0,0,0,1,0,10,8,7,10,100,9.36,0,0, , , , , , , , , , , , , , , , , , , 
705080,9,14151,14151,3,3,33,1,1,1,1,1,1,10,9,4.75,0,70,6.15,0,0,225,0,45,100,123,100,93,100,59,100,64,100,118,100,9,100, , , 
706183,9,14151,14151,1,2,12,1,1,1,1,1,1,10,7,7.86,9,0,8.59,0,0,225,0,29,100,82,100,83,100,47,100,60,100,95,100,9,100, , , 
707293,9,14151,14151,4,0,40,0,0,0,0,1,1,8.89,10,5.71,9,80,7.69,0,0,220,0,23,100,85,100,52,100,24,100,30,100,78,100,6,100, , , 
708039,9,14151,14151,3,9,39,1,1,1,1,1,1,10,8,6,9.5,0,8.08,0,0,220,0,42,100,110,100,83,100,45,100,53,100,86,100,9,100, , , 
708433,9,14151,14151,3,2,32,1,1,1,1,1,1,5.56,6,3.5,1.5,40,8.21,0,0,221,1,38,100,144,100,191,100,92,100,85,100,208,100,10,100, , , 
708766,9,14151,14151,1,6,16,0,0,0,0,0,0,7.78,8,8,5.5,50,7.05,0,0, , , , , , , , , , , , , , , , , , , 
708830,9,14151,14151,4,0,40,1,1,1,1,1,1,8.89,6,8,0,0,3.46,0,0,160,13,46,100,100,100,88,97.6744186,35,68.18181818,8,34.7826087,71,80,0,0, , , 
710653,9,14151,14151,1,5,15,1,1,1,1,1,1,7.78,8,6,3.5,0,8.59,0,0,220,0,41,100,113,100,74,100,34,100,57,100,70,100,7,100, , , 
711086,9,14151,14151,2,1,21,1,1,1,1,1,1,7.78,0,5,7.5,0,8.08,0,0,225,0,53,100,122,100,111,100,95,100,50,100,76,100,7,100, , , 
711831,9,14151,14151,1,6,16,1,1,1,1,1,1,6.67,10,4,8,0,5.51,0,0,223,0,34,88.88888889,99,100,96,100,52,100,66,100,109,100,9,100, , , 
711858,9,14151,14151,1,6,16,0,0,0,0,0,0,8.89,4,5.21,4.5,10,4.74,0,0,213,10,36,88.88888889,141,100,226,100,156,100,108,100,211,100,9,100, , , 
711901,9,14151,14151,3,3,33,1,1,1,1,1,1,8.89,7,7.5,9,0,9.62,0,0,215,0,43,72.22222222,105,100,81,100,36,100,35,100,83,100,5,100, , , 
711970,9,14151,14151,1,2,12,1,1,1,1,1,1,7.78,9,0,7,0,6.92,0,0, , , , , , , , , , , , , , , , , , , 
711980,9,14151,14151,2,2,22,1,1,1,1,1,1,8.89,10,7,0,0,0,0,0,158,1,38,88.88888889,0,0,61,76.74418605,51,100,39,100,70,100,8,100, , , 
713142,9,14151,14151,1,4,14,1,1,1,1,1,1,7.78,9,7.75,5.5,60,6.92,0,0,202,12,36,88.88888889,130,100,135,100,75,81.81818182,61,100,92,100,10,100, , , 
713188,9,14151,14151,1,5,15,1,1,1,1,1,1,10,5,7,5.5,60,4.74,0,0,225,0,45,100,117,100,100,100,87,100,68,100,117,100,14,100, , , 
713354,9,14151,14151,1,5,15,0,0,0,0,1,0,6.67,6,7.5,2,10,7.44,0,0,207,9,42,77.77777778,118,100,156,100,99,100,125,95.65217391,165,100,8,100, , , 
714237,9,14151,14151,1,4,14,1,1,1,1,1,1,7.78,9,8,8.5,0,7.31,0,0, , , , , , , , , , , , , , , , , , , 
714974,9,14151,14151,1,6,16,1,1,1,1,1,1,10,5,4.75,8,0,0,0,0,220,0,45,100,87,100,96,100,51,100,55,100,86,100,6,100, , , 
716168,9,14151,14151,3,3,33,1,1,1,1,1,1,8.89,7,8.5,5,0,8.08,0,0,220,0,46,100,107,100,80,100,65,100,52,100,108,100,7,100, , , 
716317,9,14151,14151,1,4,14,1,1,1,1,1,1,8.89,9,8,9,0,9.62,0,0,225,0,29,100,107,100,78,100,54,100,61,100,86,100,18,100, , , 
717055,9,14151,14151,6,0,60,1,1,1,1,1,1,10,9,10,6.5,0,8.85,0,0,225,0,28,100,68,100,63,100,34,100,72,100,99,100,6,100, , , 
719537,9,14151,14151,3,2,32,1,1,1,1,1,1,8.89,6,6.71,8.5,0,3.85,0,0,192,1,31,100,96,100,85,100,65,100,68,100,28,37.77777778,23,100, , , 
720093,9,14151,14151,3,3,33,1,1,1,1,1,1,7.78,8,4.71,8,0,7.69,0,0,215,7,34,100,90,100,68,100,43,100,48,95.65217391,103,95.55555556,10,100, , , 
720278,9,14151,14151,1,4,14,1,1,1,1,1,1,8.89,8,8.5,9,0,7.69,0,0,78,0,29,77.77777778,72,100,13,23.25581395,0,0,0,0,0,0,0,0, , , 
722454,9,14151,14151,1,5,15,1,1,1,1,1,1,8.89,5,6,7,0,7.05,0,0,181,9,29,77.77777778,99,100,80,100,38,100,39,100,61,75.55555556,0,0, , , 
722801,9,14151,14151,3,2,32,1,1,1,1,1,1,10,7,9,10,0,7.44,0,0, , , , , , , , , , , , , , , , , , , 
686776,9.1,1314,1314,1,2,12,0,0,0,0,0,0,2,2.63,3,2,2,0,0,1.79,249,1,53,100,146,100,321,100,80,100,211,100,94,100, , , , , 
678584,9.2,1314,1314,3,5,35,0,0,0,0,0,0,6,5,0,2.33,0,0,0,2.05,221,4,0,0,171,100,91,100,17,100,149,100,74,100, , , , , 
685535,9.2,1314,1314,1,5,15,0,0,0,0,0,0,4,5,6,3.33,4,0,0,3.44, , , , , , , , , , , , , , , , , , , 
687787,9.2,1314,1314,1,5,15,0,0,0,0,0,0,5,2.38,4.71,7.5,6,8.59,0,2.88, , , , , , , , , , , , , , , , ,Java Essential Training,7.87,0.56
687836,9.2,1314,1314,1,5,15,0,0,0,0,0,0,7,6,7,5.9,8,0,0,5.22,250,0,54,100,138,100,376,100,65,100,159,100,289,100, , , , , 
689070,9.2,1314,1314,3,9,39,0,0,0,0,0,0,5,5.88,5,3.67,6,0,0,3.93,250,0,68,100,238,100,588,100,58,100,235,100,133,100, , ,Java Essential Training,11.41,1.01
692918,9.2,1314,1314,3,3,33,0,0,0,0,0,0,5,6,4,2.33,6,0,0,3.59,248,0,58,92,113,100,213,100,36,100,126,100,72,100, , ,Java Essential Training,0,0.13
694672,9.2,1314,1314,1,4,14,0,0,0,0,0,0,3,2.75,7,3,5,0,0,3.19, , , , , , , , , , , , , , , , ,Java Essential Training,47.24,0.1
722361,9.2,14151,14151,1,5,15,1,1,1,1,1,1,8.89,0,8,10,0,0,0,0,202,12,34,77.77777778,90,96.2962963,71,100,38,100,36,100,57,100,6,100, , , 
693880,9.3,1314,1314,1,5,15,0,0,0,0,0,0,3,4.5,3,3.33,2,80,0,14.74,242,7,54,100,141,100,209,100,27,100,139,100,99,100, , , , , 
713463,9.3,14151,14151,1,4,14,1,1,1,1,1,1,8.89,4,3.46,4.5,0,10,0,0,201,14,32,77.77777778,81,98.14814815,53,97.6744186,23,100,31,91.30434783,64,95.55555556,5,100, , , 
715501,9.3,14151,14151,1,2,12,1,1,1,1,1,1,7.78,4,7,10,0,7.82,0,0,225,0,35,100,101,100,64,100,47,100,64,100,86,100,9,100, , , 
637218,9.4,1314,1314,2,5,25,0,0,0,0,0,0,4,4.88,0,3,4,0,0,2.44,248,0,48,100,109,100,196,100,16,100,115,100,171,100, , , , , 
681213,9.4,1314,1314,4,0,40,0,0,0,0,0,0,3,6.75,6,1.23,5,0,0,3.38,250,0,31,100,120,100,314,100,31,100,156,100,160,100, , ,Java Essential Training,20.14,1.64
